filename, n, cpu_time_used
2912.node, 2912, 0.038147
2913.node, 2913, 0.038415
2914.node, 2914, 0.038216
2915.node, 2915, 0.03723
2916.node, 2916, 0.039413
2917.node, 2917, 0.038902
2918.node, 2918, 0.038115
2919.node, 2919, 0.039084
2920.node, 2920, 0.03925
2921.node, 2921, 0.040743
2922.node, 2922, 0.038935
2923.node, 2923, 0.03971
2924.node, 2924, 0.038237
2925.node, 2925, 0.040297
2926.node, 2926, 0.039696
2927.node, 2927, 0.040295
2928.node, 2928, 0.042967
2929.node, 2929, 0.039167
2930.node, 2930, 0.03922
2931.node, 2931, 0.038734
2932.node, 2932, 0.039322
2933.node, 2933, 0.038791
2934.node, 2934, 0.039361
2935.node, 2935, 0.039797
2936.node, 2936, 0.04176
2937.node, 2937, 0.041549
2938.node, 2938, 0.04004
2939.node, 2939, 0.039778
2940.node, 2940, 0.040388
2941.node, 2941, 0.039028
2942.node, 2942, 0.037988
2943.node, 2943, 0.03895
2944.node, 2944, 0.038933
2945.node, 2945, 0.038322
2946.node, 2946, 0.038704
2947.node, 2947, 0.039814
2948.node, 2948, 0.039828
2949.node, 2949, 0.03937
2950.node, 2950, 0.039453
2951.node, 2951, 0.040846
2952.node, 2952, 0.041977
2953.node, 2953, 0.039781
2954.node, 2954, 0.039583
2955.node, 2955, 0.039666
2956.node, 2956, 0.041415
2957.node, 2957, 0.04007
2958.node, 2958, 0.04025
2959.node, 2959, 0.039585
2960.node, 2960, 0.041234
2961.node, 2961, 0.03958
2962.node, 2962, 0.040949
2963.node, 2963, 0.039419
2964.node, 2964, 0.048605
2965.node, 2965, 0.042661
2966.node, 2966, 0.039919
2967.node, 2967, 0.038501
2968.node, 2968, 0.041343
2969.node, 2969, 0.039894
2970.node, 2970, 0.039969
2971.node, 2971, 0.039683
2972.node, 2972, 0.040081
2973.node, 2973, 0.040255
2974.node, 2974, 0.042265
2975.node, 2975, 0.041676
2976.node, 2976, 0.040356
2977.node, 2977, 0.043337
2978.node, 2978, 0.041815
2979.node, 2979, 0.039849
2980.node, 2980, 0.041263
2981.node, 2981, 0.04241
2982.node, 2982, 0.041493
2983.node, 2983, 0.040068
2984.node, 2984, 0.039366
2985.node, 2985, 0.044064
2986.node, 2986, 0.040536
2987.node, 2987, 0.04422
2988.node, 2988, 0.043376
2989.node, 2989, 0.040566
2990.node, 2990, 0.043081
2991.node, 2991, 0.041713
2992.node, 2992, 0.041759
2993.node, 2993, 0.040346
2994.node, 2994, 0.040523
2995.node, 2995, 0.041047
2996.node, 2996, 0.041321
2997.node, 2997, 0.040504
2998.node, 2998, 0.041267
2999.node, 2999, 0.040885
3000.node, 3000, 0.040573
3001.node, 3001, 0.040932
3002.node, 3002, 0.041456
3003.node, 3003, 0.040693
3004.node, 3004, 0.040908
3005.node, 3005, 0.040159
3006.node, 3006, 0.040552
3007.node, 3007, 0.04109
3008.node, 3008, 0.04078
3009.node, 3009, 0.041555
3010.node, 3010, 0.040288
3011.node, 3011, 0.040412
3012.node, 3012, 0.040463
3013.node, 3013, 0.040878
3014.node, 3014, 0.043934
3015.node, 3015, 0.040631
3016.node, 3016, 0.040891
3017.node, 3017, 0.040937
3018.node, 3018, 0.041774
3019.node, 3019, 0.042262
3020.node, 3020, 0.041024
3021.node, 3021, 0.043005
3022.node, 3022, 0.041333
3023.node, 3023, 0.040184
3024.node, 3024, 0.041201
3025.node, 3025, 0.042274
3026.node, 3026, 0.040781
3027.node, 3027, 0.041933
3028.node, 3028, 0.040757
3029.node, 3029, 0.041106
3030.node, 3030, 0.041806
3031.node, 3031, 0.041199
3032.node, 3032, 0.041855
3033.node, 3033, 0.043159
3034.node, 3034, 0.042913
3035.node, 3035, 0.042845
3036.node, 3036, 0.044284
3037.node, 3037, 0.043775
3038.node, 3038, 0.04339
3039.node, 3039, 0.043495
3040.node, 3040, 0.043205
3041.node, 3041, 0.042824
3042.node, 3042, 0.043533
3043.node, 3043, 0.041799
3044.node, 3044, 0.044398
3045.node, 3045, 0.044015
3046.node, 3046, 0.04473
3047.node, 3047, 0.044616
3048.node, 3048, 0.044569
3049.node, 3049, 0.045031
3050.node, 3050, 0.044601
3051.node, 3051, 0.045187
3052.node, 3052, 0.044052
3053.node, 3053, 0.043581
3054.node, 3054, 0.044247
3055.node, 3055, 0.04418
3056.node, 3056, 0.044044
3057.node, 3057, 0.04368
3058.node, 3058, 0.044564
3059.node, 3059, 0.042452
3060.node, 3060, 0.043558
3061.node, 3061, 0.041433
3062.node, 3062, 0.041874
3063.node, 3063, 0.042255
3064.node, 3064, 0.042258
3065.node, 3065, 0.043781
3066.node, 3066, 0.045101
3067.node, 3067, 0.042829
3068.node, 3068, 0.04212
3069.node, 3069, 0.043529
3070.node, 3070, 0.04219
3071.node, 3071, 0.042494
3072.node, 3072, 0.042603
3073.node, 3073, 0.041652
3074.node, 3074, 0.042861
3075.node, 3075, 0.041941
3076.node, 3076, 0.043603
3077.node, 3077, 0.045417
3078.node, 3078, 0.04483
3079.node, 3079, 0.044409
3080.node, 3080, 0.045331
3081.node, 3081, 0.044637
3082.node, 3082, 0.045815
3083.node, 3083, 0.045106
3084.node, 3084, 0.046269
3085.node, 3085, 0.044625
3086.node, 3086, 0.045221
3087.node, 3087, 0.046103
3088.node, 3088, 0.045265
3089.node, 3089, 0.046047
3090.node, 3090, 0.045603
3091.node, 3091, 0.045274
3092.node, 3092, 0.045558
3093.node, 3093, 0.04567
3094.node, 3094, 0.045255
3095.node, 3095, 0.046106
3096.node, 3096, 0.042668
3097.node, 3097, 0.044109
3098.node, 3098, 0.046014
3099.node, 3099, 0.045592
3100.node, 3100, 0.045215
3101.node, 3101, 0.044972
3102.node, 3102, 0.043583
3103.node, 3103, 0.043899
3104.node, 3104, 0.044481
3105.node, 3105, 0.044235
3106.node, 3106, 0.043482
3107.node, 3107, 0.043909
3108.node, 3108, 0.045269
3109.node, 3109, 0.045002
3110.node, 3110, 0.044259
3111.node, 3111, 0.04428
3112.node, 3112, 0.043344
3113.node, 3113, 0.044589
3114.node, 3114, 0.043897
3115.node, 3115, 0.044437
3116.node, 3116, 0.044402
3117.node, 3117, 0.0438
3118.node, 3118, 0.044237
3119.node, 3119, 0.043983
3120.node, 3120, 0.044845
3121.node, 3121, 0.043392
3122.node, 3122, 0.044252
3123.node, 3123, 0.04393
3124.node, 3124, 0.045069
3125.node, 3125, 0.0436
3126.node, 3126, 0.043914
3127.node, 3127, 0.046242
3128.node, 3128, 0.046098
3129.node, 3129, 0.046185
3130.node, 3130, 0.045344
3131.node, 3131, 0.051811
3132.node, 3132, 0.048541
3133.node, 3133, 0.045709
3134.node, 3134, 0.045596
3135.node, 3135, 0.044849
3136.node, 3136, 0.04477
3137.node, 3137, 0.04765
3138.node, 3138, 0.046215
3139.node, 3139, 0.047051
3140.node, 3140, 0.046217
3141.node, 3141, 0.046567
3142.node, 3142, 0.046588
3143.node, 3143, 0.047646
3144.node, 3144, 0.047973
3145.node, 3145, 0.049571
3146.node, 3146, 0.0483
3147.node, 3147, 0.046625
3148.node, 3148, 0.046672
3149.node, 3149, 0.047085
3150.node, 3150, 0.047811
3151.node, 3151, 0.045853
3152.node, 3152, 0.045271
3153.node, 3153, 0.046953
3154.node, 3154, 0.046586
3155.node, 3155, 0.04553
3156.node, 3156, 0.045072
3157.node, 3157, 0.046028
3158.node, 3158, 0.045605
3159.node, 3159, 0.04597
3160.node, 3160, 0.045894
3161.node, 3161, 0.045859
3162.node, 3162, 0.045894
3163.node, 3163, 0.045935
3164.node, 3164, 0.047294
3165.node, 3165, 0.050706
3166.node, 3166, 0.050748
3167.node, 3167, 0.049546
3168.node, 3168, 0.048898
3169.node, 3169, 0.04931
3170.node, 3170, 0.049661
3171.node, 3171, 0.048712
3172.node, 3172, 0.048771
3173.node, 3173, 0.049031
3174.node, 3174, 0.048597
3175.node, 3175, 0.047966
3176.node, 3176, 0.048778
3177.node, 3177, 0.048273
3178.node, 3178, 0.047279
3179.node, 3179, 0.047073
3180.node, 3180, 0.046145
3181.node, 3181, 0.04761
3182.node, 3182, 0.047588
3183.node, 3183, 0.046335
3184.node, 3184, 0.047127
3185.node, 3185, 0.047432
3186.node, 3186, 0.047743
3187.node, 3187, 0.046672
3188.node, 3188, 0.04767
3189.node, 3189, 0.047159
3190.node, 3190, 0.047068
3191.node, 3191, 0.047046
3192.node, 3192, 0.046534
3193.node, 3193, 0.04632
3194.node, 3194, 0.046435
3195.node, 3195, 0.045571
3196.node, 3196, 0.04716
3197.node, 3197, 0.04565
3198.node, 3198, 0.045933
3199.node, 3199, 0.04701
3200.node, 3200, 0.047667
3201.node, 3201, 0.047849
3202.node, 3202, 0.046612
3203.node, 3203, 0.046677
3204.node, 3204, 0.046901
3205.node, 3205, 0.048111
3206.node, 3206, 0.046319
3207.node, 3207, 0.046385
3208.node, 3208, 0.047476
3209.node, 3209, 0.046221
3210.node, 3210, 0.047484
3211.node, 3211, 0.04737
3212.node, 3212, 0.048335
3213.node, 3213, 0.051356
3214.node, 3214, 0.050759
3215.node, 3215, 0.047468
3216.node, 3216, 0.052614
3217.node, 3217, 0.049351
3218.node, 3218, 0.050337
3219.node, 3219, 0.051271
3220.node, 3220, 0.051225
3221.node, 3221, 0.050665
3222.node, 3222, 0.049116
3223.node, 3223, 0.047525
3224.node, 3224, 0.050997
3225.node, 3225, 0.049938
3226.node, 3226, 0.049131
3227.node, 3227, 0.048739
3228.node, 3228, 0.049504
3229.node, 3229, 0.048968
3230.node, 3230, 0.048272
3231.node, 3231, 0.046901
3232.node, 3232, 0.04761
3233.node, 3233, 0.048197
3234.node, 3234, 0.048565
3235.node, 3235, 0.049411
3236.node, 3236, 0.047365
3237.node, 3237, 0.047381
3238.node, 3238, 0.047496
3239.node, 3239, 0.04701
3240.node, 3240, 0.049022
3241.node, 3241, 0.049099
3242.node, 3242, 0.048667
3243.node, 3243, 0.047419
3244.node, 3244, 0.04879
3245.node, 3245, 0.050473
3246.node, 3246, 0.048195
3247.node, 3247, 0.049908
3248.node, 3248, 0.049333
3249.node, 3249, 0.048712
3250.node, 3250, 0.048981
3251.node, 3251, 0.047316
3252.node, 3252, 0.04783
3253.node, 3253, 0.04775
3254.node, 3254, 0.047951
3255.node, 3255, 0.047679
3256.node, 3256, 0.048176
3257.node, 3257, 0.048398
3258.node, 3258, 0.047697
3259.node, 3259, 0.051281
3260.node, 3260, 0.049252
3261.node, 3261, 0.050337
3262.node, 3262, 0.049848
3263.node, 3263, 0.050164
3264.node, 3264, 0.050325
3265.node, 3265, 0.050823
3266.node, 3266, 0.048977
3267.node, 3267, 0.048655
3268.node, 3268, 0.048367
3269.node, 3269, 0.051817
3270.node, 3270, 0.048597
3271.node, 3271, 0.04793
3272.node, 3272, 0.048389
3273.node, 3273, 0.049017
3274.node, 3274, 0.050262
3275.node, 3275, 0.047846
3276.node, 3276, 0.050363
3277.node, 3277, 0.048316
3278.node, 3278, 0.049979
3279.node, 3279, 0.048481
3280.node, 3280, 0.048331
3281.node, 3281, 0.04965
3282.node, 3282, 0.048381
3283.node, 3283, 0.048497
3284.node, 3284, 0.049875
3285.node, 3285, 0.048124
3286.node, 3286, 0.04972
3287.node, 3287, 0.050303
3288.node, 3288, 0.051829
3289.node, 3289, 0.049546
3290.node, 3290, 0.049563
3291.node, 3291, 0.051121
3292.node, 3292, 0.049485
3293.node, 3293, 0.049739
3294.node, 3294, 0.048892
3295.node, 3295, 0.048511
3296.node, 3296, 0.050267
3297.node, 3297, 0.05118
3298.node, 3298, 0.050502
3299.node, 3299, 0.049867
3300.node, 3300, 0.050651
3301.node, 3301, 0.050727
3302.node, 3302, 0.05168
3303.node, 3303, 0.051675
3304.node, 3304, 0.049995
3305.node, 3305, 0.050348
3306.node, 3306, 0.053361
3307.node, 3307, 0.050624
3308.node, 3308, 0.051023
3309.node, 3309, 0.051919
3310.node, 3310, 0.050568
3311.node, 3311, 0.049992
3312.node, 3312, 0.050977
3313.node, 3313, 0.049953
3314.node, 3314, 0.051887
3315.node, 3315, 0.05021
3316.node, 3316, 0.053007
3317.node, 3317, 0.050744
3318.node, 3318, 0.052362
3319.node, 3319, 0.049718
3320.node, 3320, 0.060599
3321.node, 3321, 0.053052
3322.node, 3322, 0.049999
3323.node, 3323, 0.055294
3324.node, 3324, 0.052133
3325.node, 3325, 0.050743
3326.node, 3326, 0.052633
3327.node, 3327, 0.050776
3328.node, 3328, 0.050321
3329.node, 3329, 0.050111
3330.node, 3330, 0.053001
3331.node, 3331, 0.049888
3332.node, 3332, 0.050802
3333.node, 3333, 0.053307
3334.node, 3334, 0.053026
3335.node, 3335, 0.052861
3336.node, 3336, 0.050282
3337.node, 3337, 0.055085
3338.node, 3338, 0.051094
3339.node, 3339, 0.051256
3340.node, 3340, 0.052897
3341.node, 3341, 0.053241
3342.node, 3342, 0.051511
3343.node, 3343, 0.051988
3344.node, 3344, 0.053166
3345.node, 3345, 0.052878
3346.node, 3346, 0.051517
3347.node, 3347, 0.050076
3348.node, 3348, 0.053255
3349.node, 3349, 0.050821
3350.node, 3350, 0.051869
3351.node, 3351, 0.049725
3352.node, 3352, 0.05143
3353.node, 3353, 0.051137
3354.node, 3354, 0.051967
3355.node, 3355, 0.051751
3356.node, 3356, 0.052045
3357.node, 3357, 0.051035
3358.node, 3358, 0.0532
3359.node, 3359, 0.054279
3360.node, 3360, 0.051751
3361.node, 3361, 0.051718
3362.node, 3362, 0.051149
3363.node, 3363, 0.052428
3364.node, 3364, 0.052589
3365.node, 3365, 0.051148
3366.node, 3366, 0.052225
3367.node, 3367, 0.052575
3368.node, 3368, 0.052674
3369.node, 3369, 0.054217
3370.node, 3370, 0.052301
3371.node, 3371, 0.051873
3372.node, 3372, 0.051728
3373.node, 3373, 0.051551
3374.node, 3374, 0.055901
3375.node, 3375, 0.052466
3376.node, 3376, 0.053285
3377.node, 3377, 0.053548
3378.node, 3378, 0.052949
3379.node, 3379, 0.052853
3380.node, 3380, 0.056234
3381.node, 3381, 0.050995
3382.node, 3382, 0.052313
3383.node, 3383, 0.051934
3384.node, 3384, 0.052992
3385.node, 3385, 0.05158
3386.node, 3386, 0.054192
3387.node, 3387, 0.054808
3388.node, 3388, 0.056074
3389.node, 3389, 0.062131
3390.node, 3390, 0.057861
3391.node, 3391, 0.056137
3392.node, 3392, 0.054768
3393.node, 3393, 0.053057
3394.node, 3394, 0.054285
3395.node, 3395, 0.052856
3396.node, 3396, 0.05265
3397.node, 3397, 0.053031
3398.node, 3398, 0.052582
3399.node, 3399, 0.052007
3400.node, 3400, 0.053288
3401.node, 3401, 0.053549
3402.node, 3402, 0.054447
3403.node, 3403, 0.052896
3404.node, 3404, 0.053147
3405.node, 3405, 0.053712
3406.node, 3406, 0.053147
3407.node, 3407, 0.053069
3408.node, 3408, 0.052635
3409.node, 3409, 0.05336
3410.node, 3410, 0.053488
3411.node, 3411, 0.053364
3412.node, 3412, 0.054934
3413.node, 3413, 0.056915
3414.node, 3414, 0.055564
3415.node, 3415, 0.057276
3416.node, 3416, 0.055145
3417.node, 3417, 0.054245
3418.node, 3418, 0.054086
3419.node, 3419, 0.053652
3420.node, 3420, 0.054935
3421.node, 3421, 0.053636
3422.node, 3422, 0.052666
3423.node, 3423, 0.053511
3424.node, 3424, 0.0547
3425.node, 3425, 0.055549
3426.node, 3426, 0.054636
3427.node, 3427, 0.053817
3428.node, 3428, 0.053635
3429.node, 3429, 0.05588
3430.node, 3430, 0.053679
3431.node, 3431, 0.055093
3432.node, 3432, 0.056117
3433.node, 3433, 0.054945
3434.node, 3434, 0.054057
3435.node, 3435, 0.053797
3436.node, 3436, 0.053929
3437.node, 3437, 0.055232
3438.node, 3438, 0.053032
3439.node, 3439, 0.055347
3440.node, 3440, 0.053603
3441.node, 3441, 0.053314
3442.node, 3442, 0.054766
3443.node, 3443, 0.054348
3444.node, 3444, 0.052943
3445.node, 3445, 0.054164
3446.node, 3446, 0.05485
3447.node, 3447, 0.05437
3448.node, 3448, 0.054148
3449.node, 3449, 0.055415
3450.node, 3450, 0.056644
3451.node, 3451, 0.054926
3452.node, 3452, 0.054566
3453.node, 3453, 0.052956
3454.node, 3454, 0.05455
3455.node, 3455, 0.056577
3456.node, 3456, 0.053846
3457.node, 3457, 0.054074
3458.node, 3458, 0.053192
3459.node, 3459, 0.054652
3460.node, 3460, 0.054583
3461.node, 3461, 0.053829
3462.node, 3462, 0.054207
3463.node, 3463, 0.054189
3464.node, 3464, 0.05556
3465.node, 3465, 0.054936
3466.node, 3466, 0.057607
3467.node, 3467, 0.05682
3468.node, 3468, 0.055783
3469.node, 3469, 0.054464
3470.node, 3470, 0.054484
3471.node, 3471, 0.054337
3472.node, 3472, 0.054545
3473.node, 3473, 0.055521
3474.node, 3474, 0.054741
3475.node, 3475, 0.055079
3476.node, 3476, 0.054438
3477.node, 3477, 0.056021
3478.node, 3478, 0.05435
3479.node, 3479, 0.054461
3480.node, 3480, 0.05458
3481.node, 3481, 0.056566
3482.node, 3482, 0.055622
3483.node, 3483, 0.055878
3484.node, 3484, 0.056936
3485.node, 3485, 0.056759
3486.node, 3486, 0.055113
3487.node, 3487, 0.055382
3488.node, 3488, 0.054971
3489.node, 3489, 0.056231
3490.node, 3490, 0.058472
3491.node, 3491, 0.060157
3492.node, 3492, 0.06077
3493.node, 3493, 0.06037
3494.node, 3494, 0.059745
3495.node, 3495, 0.059397
3496.node, 3496, 0.060005
3497.node, 3497, 0.059957
3498.node, 3498, 0.057493
3499.node, 3499, 0.057323
3500.node, 3500, 0.056152
3501.node, 3501, 0.058728
3502.node, 3502, 0.056647
3503.node, 3503, 0.055699
3504.node, 3504, 0.056703
3505.node, 3505, 0.055479
3506.node, 3506, 0.057625
3507.node, 3507, 0.055458
3508.node, 3508, 0.056325
3509.node, 3509, 0.055471
3510.node, 3510, 0.056512
3511.node, 3511, 0.056375
3512.node, 3512, 0.055975
3513.node, 3513, 0.05739
3514.node, 3514, 0.056652
3515.node, 3515, 0.056723
3516.node, 3516, 0.057611
3517.node, 3517, 0.058643
3518.node, 3518, 0.055781
3519.node, 3519, 0.056811
3520.node, 3520, 0.056168
3521.node, 3521, 0.058504
3522.node, 3522, 0.057742
3523.node, 3523, 0.057108
3524.node, 3524, 0.058122
3525.node, 3525, 0.056707
3526.node, 3526, 0.057555
3527.node, 3527, 0.056887
3528.node, 3528, 0.056264
3529.node, 3529, 0.057477
3530.node, 3530, 0.057791
3531.node, 3531, 0.057318
3532.node, 3532, 0.057931
3533.node, 3533, 0.059818
3534.node, 3534, 0.057298
3535.node, 3535, 0.057539
3536.node, 3536, 0.056142
3537.node, 3537, 0.056456
3538.node, 3538, 0.05976
3539.node, 3539, 0.058629
3540.node, 3540, 0.057188
3541.node, 3541, 0.059128
3542.node, 3542, 0.058179
3543.node, 3543, 0.057224
3544.node, 3544, 0.056934
3545.node, 3545, 0.058914
3546.node, 3546, 0.058464
3547.node, 3547, 0.057805
3548.node, 3548, 0.059314
3549.node, 3549, 0.059191
3550.node, 3550, 0.058303
3551.node, 3551, 0.058276
3552.node, 3552, 0.058256
3553.node, 3553, 0.062068
3554.node, 3554, 0.059982
3555.node, 3555, 0.061355
3556.node, 3556, 0.060783
3557.node, 3557, 0.06208
3558.node, 3558, 0.058189
3559.node, 3559, 0.058407
3560.node, 3560, 0.057213
3561.node, 3561, 0.058912
3562.node, 3562, 0.057756
3563.node, 3563, 0.057565
3564.node, 3564, 0.05749
3565.node, 3565, 0.05891
3566.node, 3566, 0.058448
3567.node, 3567, 0.059361
3568.node, 3568, 0.057835
3569.node, 3569, 0.061247
3570.node, 3570, 0.059389
3571.node, 3571, 0.059483
3572.node, 3572, 0.060043
3573.node, 3573, 0.059911
3574.node, 3574, 0.060236
3575.node, 3575, 0.06032
3576.node, 3576, 0.059279
3577.node, 3577, 0.059323
3578.node, 3578, 0.057723
3579.node, 3579, 0.060048
3580.node, 3580, 0.061413
3581.node, 3581, 0.060679
3582.node, 3582, 0.065807
3583.node, 3583, 0.062651
3584.node, 3584, 0.059625
3585.node, 3585, 0.058284
3586.node, 3586, 0.060384
3587.node, 3587, 0.058583
3588.node, 3588, 0.058372
3589.node, 3589, 0.058288
3590.node, 3590, 0.05957
3591.node, 3591, 0.059088
3592.node, 3592, 0.058716
3593.node, 3593, 0.059851
3594.node, 3594, 0.061653
3595.node, 3595, 0.060376
3596.node, 3596, 0.061364
3597.node, 3597, 0.062571
3598.node, 3598, 0.059539
3599.node, 3599, 0.060472
3600.node, 3600, 0.062129
3601.node, 3601, 0.060681
3602.node, 3602, 0.059085
3603.node, 3603, 0.059298
3604.node, 3604, 0.061535
3605.node, 3605, 0.06153
3606.node, 3606, 0.060997
3607.node, 3607, 0.060716
3608.node, 3608, 0.06065
3609.node, 3609, 0.059099
3610.node, 3610, 0.06208
3611.node, 3611, 0.062442
3612.node, 3612, 0.062758
3613.node, 3613, 0.063502
3614.node, 3614, 0.061289
3615.node, 3615, 0.062664
3616.node, 3616, 0.061385
3617.node, 3617, 0.060516
3618.node, 3618, 0.059929
3619.node, 3619, 0.059706
3620.node, 3620, 0.059801
3621.node, 3621, 0.061241
3622.node, 3622, 0.062348
3623.node, 3623, 0.059687
3624.node, 3624, 0.060091
3625.node, 3625, 0.061897
3626.node, 3626, 0.060475
3627.node, 3627, 0.061713
3628.node, 3628, 0.062847
3629.node, 3629, 0.067025
3630.node, 3630, 0.062512
3631.node, 3631, 0.0605
3632.node, 3632, 0.064358
3633.node, 3633, 0.066489
3634.node, 3634, 0.062099
3635.node, 3635, 0.061693
3636.node, 3636, 0.061751
3637.node, 3637, 0.062032
3638.node, 3638, 0.062126
3639.node, 3639, 0.064256
3640.node, 3640, 0.060512
3641.node, 3641, 0.062423
3642.node, 3642, 0.061726
3643.node, 3643, 0.062973
3644.node, 3644, 0.062223
3645.node, 3645, 0.064351
3646.node, 3646, 0.062646
3647.node, 3647, 0.065008
3648.node, 3648, 0.06219
3649.node, 3649, 0.062674
3650.node, 3650, 0.064113
3651.node, 3651, 0.062273
3652.node, 3652, 0.061356
3653.node, 3653, 0.060598
3654.node, 3654, 0.062313
3655.node, 3655, 0.060929
3656.node, 3656, 0.063817
3657.node, 3657, 0.061093
3658.node, 3658, 0.064087
3659.node, 3659, 0.062826
3660.node, 3660, 0.063193
3661.node, 3661, 0.064663
3662.node, 3662, 0.061235
3663.node, 3663, 0.062284
3664.node, 3664, 0.066403
3665.node, 3665, 0.063492
3666.node, 3666, 0.061866
3667.node, 3667, 0.061621
3668.node, 3668, 0.065544
3669.node, 3669, 0.063508
3670.node, 3670, 0.063416
3671.node, 3671, 0.06762
3672.node, 3672, 0.063637
3673.node, 3673, 0.063718
3674.node, 3674, 0.063618
3675.node, 3675, 0.064552
3676.node, 3676, 0.068151
3677.node, 3677, 0.064898
3678.node, 3678, 0.063908
3679.node, 3679, 0.065314
3680.node, 3680, 0.063331
3681.node, 3681, 0.06472
3682.node, 3682, 0.063095
3683.node, 3683, 0.062123
3684.node, 3684, 0.061944
3685.node, 3685, 0.062365
3686.node, 3686, 0.06152
3687.node, 3687, 0.062982
3688.node, 3688, 0.064054
3689.node, 3689, 0.065021
3690.node, 3690, 0.064585
3691.node, 3691, 0.063645
3692.node, 3692, 0.06712
3693.node, 3693, 0.066894
3694.node, 3694, 0.062969
3695.node, 3695, 0.063016
3696.node, 3696, 0.062872
3697.node, 3697, 0.065322
3698.node, 3698, 0.062774
3699.node, 3699, 0.063139
3700.node, 3700, 0.063861
3701.node, 3701, 0.064341
3702.node, 3702, 0.064301
3703.node, 3703, 0.06462
3704.node, 3704, 0.065535
3705.node, 3705, 0.065926
3706.node, 3706, 0.063369
3707.node, 3707, 0.066979
3708.node, 3708, 0.065464
3709.node, 3709, 0.062982
3710.node, 3710, 0.064181
3711.node, 3711, 0.063912
3712.node, 3712, 0.070015
3713.node, 3713, 0.072039
3714.node, 3714, 0.066286
3715.node, 3715, 0.066037
3716.node, 3716, 0.066569
3717.node, 3717, 0.06519
3718.node, 3718, 0.066603
3719.node, 3719, 0.065311
3720.node, 3720, 0.065919
3721.node, 3721, 0.066004
3722.node, 3722, 0.066734
3723.node, 3723, 0.065234
3724.node, 3724, 0.067178
3725.node, 3725, 0.065367
3726.node, 3726, 0.064676
3727.node, 3727, 0.064446
3728.node, 3728, 0.063855
3729.node, 3729, 0.064525
3730.node, 3730, 0.064086
3731.node, 3731, 0.063858
3732.node, 3732, 0.064813
3733.node, 3733, 0.064494
3734.node, 3734, 0.068222
3735.node, 3735, 0.064719
3736.node, 3736, 0.062936
3737.node, 3737, 0.06382
3738.node, 3738, 0.063553
3739.node, 3739, 0.063453
3740.node, 3740, 0.064862
3741.node, 3741, 0.063723
3742.node, 3742, 0.065732
3743.node, 3743, 0.063717
3744.node, 3744, 0.065014
3745.node, 3745, 0.064198
3746.node, 3746, 0.065067
3747.node, 3747, 0.064652
3748.node, 3748, 0.065654
3749.node, 3749, 0.065606
3750.node, 3750, 0.065358
3751.node, 3751, 0.066891
3752.node, 3752, 0.063517
3753.node, 3753, 0.065028
3754.node, 3754, 0.066032
3755.node, 3755, 0.065683
3756.node, 3756, 0.066367
3757.node, 3757, 0.06523
3758.node, 3758, 0.065472
3759.node, 3759, 0.064695
3760.node, 3760, 0.065172
3761.node, 3761, 0.066198
3762.node, 3762, 0.06539
3763.node, 3763, 0.067119
3764.node, 3764, 0.066987
3765.node, 3765, 0.064508
3766.node, 3766, 0.064646
3767.node, 3767, 0.065784
3768.node, 3768, 0.065528
3769.node, 3769, 0.065316
3770.node, 3770, 0.066638
3771.node, 3771, 0.065921
3772.node, 3772, 0.06481
3773.node, 3773, 0.065655
3774.node, 3774, 0.065331
3775.node, 3775, 0.066099
3776.node, 3776, 0.066094
3777.node, 3777, 0.068963
3778.node, 3778, 0.066957
3779.node, 3779, 0.068902
3780.node, 3780, 0.065792
3781.node, 3781, 0.065036
3782.node, 3782, 0.066524
3783.node, 3783, 0.066767
3784.node, 3784, 0.065968
3785.node, 3785, 0.066297
3786.node, 3786, 0.066218
3787.node, 3787, 0.066119
3788.node, 3788, 0.065823
3789.node, 3789, 0.066738
3790.node, 3790, 0.065821
3791.node, 3791, 0.066311
3792.node, 3792, 0.068387
3793.node, 3793, 0.069391
3794.node, 3794, 0.066567
3795.node, 3795, 0.068382
3796.node, 3796, 0.067018
3797.node, 3797, 0.067103
3798.node, 3798, 0.067136
3799.node, 3799, 0.066459
3800.node, 3800, 0.067234
3801.node, 3801, 0.066535
3802.node, 3802, 0.066956
3803.node, 3803, 0.066201
3804.node, 3804, 0.067108
3805.node, 3805, 0.0679
3806.node, 3806, 0.067335
3807.node, 3807, 0.068266
3808.node, 3808, 0.066595
3809.node, 3809, 0.067046
3810.node, 3810, 0.066672
3811.node, 3811, 0.068521
3812.node, 3812, 0.066141
3813.node, 3813, 0.067078
3814.node, 3814, 0.068222
3815.node, 3815, 0.068281
3816.node, 3816, 0.066351
3817.node, 3817, 0.067032
3818.node, 3818, 0.069519
3819.node, 3819, 0.071434
3820.node, 3820, 0.068348
3821.node, 3821, 0.067991
3822.node, 3822, 0.06987
3823.node, 3823, 0.066779
3824.node, 3824, 0.068737
3825.node, 3825, 0.067323
3826.node, 3826, 0.067348
3827.node, 3827, 0.068617
3828.node, 3828, 0.068197
3829.node, 3829, 0.066788
3830.node, 3830, 0.0685
3831.node, 3831, 0.067365
3832.node, 3832, 0.068072
3833.node, 3833, 0.067085
3834.node, 3834, 0.068693
3835.node, 3835, 0.07056
3836.node, 3836, 0.068309
3837.node, 3837, 0.068519
3838.node, 3838, 0.070163
3839.node, 3839, 0.068081
3840.node, 3840, 0.067587
3841.node, 3841, 0.068346
3842.node, 3842, 0.06843
3843.node, 3843, 0.068038
